PredictionDate,CreateDateTime,DBD,DepartureDate,FlightNo,DepartureStation,ArrivalStation,AircraftType,Capacity,ScheduledDepartureTime,ProjectedTotalPax,PredictedBaggageWeight,ReportingDate,MedianPredBaggageWt,Sector,SECTOR_TYPE,MONTH,DAY_WEEK,TIME_BAND,Duration,Delay,ActualTotalPax,ActualBaggageWeight,APE
2025-05-26,2025-05-26 06:03:29,1,2025-05-27,SG6,DXB,DEL,Boeing,189,2025-05-27 11:10:00,178,2809.083251953125,2025-05-26,2073.133333333333,DXB-DEL,International to Metro,May,Tuesday,D,More than 3 hour,Delayed,188.0,3181.0,0.11691818549100126
2025-05-26,2025-05-26 06:03:29,1,2025-05-27,SG712,CCU,DEL,Boeing,189,2025-05-27 17:10:00,134,1659.6221923828125,2025-05-26,1068.4,CCU-DEL,Metro to Metro,May,Tuesday,E,Within 3 hour,On Time,71.0,436.0,2.806472918309203
2025-05-26,2025-05-26 06:03:29,1,2025-05-27,SG8141,HYD,DEL,Boeing,189,2025-05-27 02:55:00,111,1115.6265869140625,2025-05-26,1585.0,HYD-DEL,Metro to Metro,May,Tuesday,A,Within 3 hour,On Time,115.0,650.0,0.7163485952524038
2025-05-26,2025-05-26 06:03:29,1,2025-05-27,SG8157,DEL,BOM,Boeing,149,2025-05-27 06:10:00,135,1066.9705810546875,2025-05-26,1021.3488372093024,DEL-BOM,Metro to Metro,May,Tuesday,B,Within 3 hour,On Time,139.0,1040.0,0.025933251014122596
2025-05-26,2025-05-26 06:03:29,1,2025-05-27,SG831,BLR,DED,Boeing,144,2025-05-27 05:20:00,111,644.3938598632812,2025-05-26,906.7,BLR-DED,Metro to Non-Metro,May,Tuesday,B,Within 3 hour,On Time,40.0,295.0,1.1843859656382416
2025-05-26,2025-05-26 06:03:29,1,2025-05-27,SG832,DED,BLR,Boeing,144,2025-05-27 09:00:00,131,929.2122802734375,2025-05-26,912.825,DED-BLR,Non-Metro to Metro,May,Tuesday,C,More than 3 hour,On Time,106.0,1080.0,0.13961825900607638
2025-05-26,2025-05-26 06:03:29,1,2025-05-27,SG869,CCU,BLR,Boeing,144,2025-05-27 23:40:00,138,1138.9971923828125,2025-05-26,1132.1875,CCU-BLR,Metro to Metro,May,Tuesday,G,Within 3 hour,On Time,137.0,1022.0,0.11447866182271282
2025-05-26,2025-05-26 06:03:29,1,2025-05-27,SG873,BLR,CCU,Boeing,144,2025-05-27 20:20:00,144,1039.8592529296875,2025-05-26,1223.6363636363637,BLR-CCU,Metro to Metro,May,Tuesday,F,Within 3 hour,On Time,142.0,1239.0,0.1607269952141344
2025-05-26,2025-05-26 06:03:29,1,2025-05-27,SG88,BKK,DEL,Boeing,186,2025-05-27 03:50:00,82,1080.25537109375,2025-05-26,1798.6315789473683,BKK-DEL,International to Metro,May,Tuesday,A,Within 3 hour,Preponed,80.0,1078.0,0.0020921809775046383
2025-05-26,2025-05-26 06:03:29,1,2025-05-27,SG895,BLR,IXB,Boeing,144,2025-05-27 12:55:00,144,1027.8414306640625,2025-05-26,1106.139534883721,BLR-IXB,Metro to Non-Metro,May,Tuesday,D,Within 3 hour,On Time,139.0,1136.0,0.09521000821825484
2025-05-26,2025-05-26 06:03:29,1,2025-05-27,SG896,IXB,BLR,Boeing,144,2025-05-27 16:15:00,144,1137.4334716796875,2025-05-26,1160.1463414634147,IXB-BLR,Non-Metro to Metro,May,Tuesday,E,More than 3 hour,On Time,129.0,703.0,0.6179707989753734
2025-05-26,2025-05-26 06:03:29,1,2025-05-27,SG914,DEL,IXB,Boeing,212,2025-05-27 15:00:00,203,1829.891357421875,2025-05-26,1693.0,DEL-IXB,Metro to Non-Metro,May,Tuesday,D,Within 3 hour,On Time,188.0,1513.0,0.2094457088049405
2025-05-26,2025-05-26 06:03:29,1,2025-05-27,SG914,PNQ,DEL,Boeing,212,2025-05-27 12:00:00,172,2326.10205078125,2025-05-26,1521.5,PNQ-DEL,Metro to Metro,May,Tuesday,D,Within 3 hour,On Time,148.0,1284.0,0.8116059585523754
2025-05-26,2025-05-26 06:03:29,1,2025-05-27,SG937,PNQ,DEL,Boeing,189,2025-05-27 05:55:00,153,1191.6192626953125,2025-05-26,1582.6222222222223,PNQ-DEL,Metro to Metro,May,Tuesday,B,Within 3 hour,On Time,67.0,316.0,2.7709470338459257
2025-05-26,2025-05-26 06:03:29,1,2025-05-27,SG950,IXB,DEL,Boeing,189,2025-05-27 17:45:00,95,1293.4190673828125,2025-05-26,1039.076923076923,IXB-DEL,Non-Metro to Metro,May,Tuesday,E,Within 3 hour,On Time,61.0,627.0,1.062869325969398
2025-05-27,2025-05-27 06:03:29,1,2025-05-28,SG115,BOM,DBR,Boeing,212,2025-05-28 06:30:00,185,1491.30810546875,2025-05-27,1668.904761904762,BOM-DBR,Metro to Non-Metro,May,Wednesday,B,Within 3 hour,On Time,181.0,1911.0,0.21961899242870225
2025-05-27,2025-05-27 06:03:29,1,2025-05-28,SG116,DBR,BOM,Boeing,212,2025-05-28 09:30:00,168,1341.4473876953125,2025-05-27,1284.8333333333333,DBR-BOM,Non-Metro to Metro,May,Wednesday,C,Within 3 hour,On Time,150.0,1388.0,0.03353934604084114
2025-05-27,2025-05-27 06:03:29,1,2025-05-28,SG11,DEL,DXB,Boeing,189,2025-05-28 07:45:00,176,2136.724609375,2025-05-27,2380.133333333333,DEL-DXB,Metro to International,May,Wednesday,B,Within 3 hour,On Time,171.0,1997.0,0.06996725557085628
2025-05-27,2025-05-27 06:03:29,1,2025-05-28,SG123,DEL,IXL,Boeing,149,2025-05-28 10:25:00,149,1648.907470703125,2025-05-27,1499.5,DEL-IXL,Metro to Non-Metro,May,Wednesday,C,Within 1.5 hour,On Time,145.0,1571.0,0.04959100617640038
2025-05-27,2025-05-27 06:03:29,1,2025-05-28,SG124,IXL,DEL,Boeing,149,2025-05-28 12:20:00,149,1597.17138671875,2025-05-27,1069.6666666666667,IXL-DEL,Non-Metro to Metro,May,Wednesday,D,Within 1.5 hour,On Time,143.0,1559.0,0.024484532853592048
2025-05-27,2025-05-27 06:03:29,1,2025-05-28,SG126,DEL,IXB,Boeing,149,2025-05-28 13:50:00,137,1187.755126953125,2025-05-27,1328.92,DEL-IXB,Metro to Non-Metro,May,Wednesday,D,Within 3 hour,On Time,149.0,1252.0,0.05131379636331869
2025-05-27,2025-05-27 06:03:29,1,2025-05-28,SG131,BOM,COK,Boeing,189,2025-05-28 13:55:00,148,2072.705810546875,2025-05-27,1726.7,BOM-COK,Metro to Non-Metro,May,Wednesday,D,Within 3 hour,On Time,161.0,1575.0,0.3160036892361111
2025-05-27,2025-05-27 06:03:29,1,2025-05-28,SG132,COK,BOM,Boeing,189,2025-05-28 16:55:00,181,2509.6103515625,2025-05-27,1549.7,COK-BOM,Non-Metro to Metro,May,Wednesday,E,Within 3 hour,On Time,188.0,2057.0,0.2200342010512883
2025-05-27,2025-05-27 06:03:29,1,2025-05-28,SG13,BOM,DXB,Boeing,186,2025-05-28 23:15:00,140,1807.1920166015625,2025-05-27,2702.3333333333335,BOM-DXB,Metro to International,May,Wednesday,G,Within 3 hour,On Time,169.0,1973.0,0.08403851160589838
2025-05-27,2025-05-27 06:03:29,1,2025-05-28,SG145,DEL,IXB,Boeing,149,2025-05-28 05:20:00,134,1572.1680908203125,2025-05-27,1247.5,DEL-IXB,Metro to Non-Metro,May,Wednesday,B,Within 3 hour,On Time,142.0,1283.0,0.22538432643827944
2025-05-27,2025-05-27 06:03:29,1,2025-05-28,SG146,IXB,DEL,Boeing,149,2025-05-28 08:00:00,81,1791.5833740234375,2025-05-27,520.0,IXB-DEL,Non-Metro to Metro,May,Wednesday,B,Within 3 hour,On Time,72.0,562.0,2.1878707722836968
2025-05-27,2025-05-27 06:03:29,1,2025-05-28,SG14,DXB,BOM,Boeing,186,2025-05-28 02:15:00,161,2548.61865234375,2025-05-27,1920.0681818181818,DXB-BOM,International to Metro,May,Wednesday,A,More than 3 hour,Delayed,164.0,3281.0,0.22321894168127096
2025-05-27,2025-05-27 06:03:29,1,2025-05-28,SG151,DEL,BLR,Boeing,189,2025-05-28 20:20:00,189,1593.799560546875,2025-05-27,1362.4736842105262,DEL-BLR,Metro to Metro,May,Wednesday,F,Within 3 hour,On Time,160.0,1372.0,0.1616614872790634
2025-05-27,2025-05-27 06:03:29,1,2025-05-28,SG15,AMD,DXB,Boeing,189,2025-05-28 16:35:00,166,2808.34619140625,2025-05-27,3271.9555555555557,AMD-DXB,Metro to International,May,Wednesday,E,Within 3 hour,On Time,123.0,2284.0,0.22957363896946148
2025-05-27,2025-05-27 06:03:29,1,2025-05-28,SG16,DXB,AMD,Boeing,189,2025-05-28 19:25:00,170,3158.705810546875,2025-05-27,2747.8888888888887,DXB-AMD,International to Metro,May,Wednesday,F,More than 3 hour,Delayed,186.0,3374.0,0.06380977754982958
2025-05-27,2025-05-27 06:03:29,1,2025-05-28,SG170,DEL,AMD,Boeing,189,2025-05-28 06:00:00,159,1326.8349609375,2025-05-27,961.85,DEL-AMD,Metro to Metro,May,Wednesday,B,Within 3 hour,On Time,181.0,1333.0,0.00462493553075769
2025-05-27,2025-05-27 06:03:29,1,2025-05-28,SG171,AMD,DEL,Boeing,189,2025-05-28 08:10:00,124,1266.728515625,2025-05-27,1384.3684210526317,AMD-DEL,Metro to Metro,May,Wednesday,C,Within 3 hour,On Time,169.0,1290.0,0.018039910368217053
2025-05-27,2025-05-27 06:03:29,1,2025-05-28,SG17,DXB,COK,Boeing,186,2025-05-28 13:00:00,168,3496.04541015625,2025-05-27,3974.288888888889,DXB-COK,International to Non-Metro,May,Wednesday,D,More than 3 hour,Delayed,184.0,3996.0,0.12511376122215967
2025-05-27,2025-05-27 06:03:29,1,2025-05-28,SG184,DEL,CCU,Boeing,189,2025-05-28 21:45:00,178,1593.112060546875,2025-05-27,1542.8275862068965,DEL-CCU,Metro to Metro,May,Wednesday,G,Within 3 hour,On Time,158.0,1366.0,0.16626065925832723
2025-05-27,2025-05-27 06:03:29,1,2025-05-28,SG185,DEL,PNQ,Boeing,189,2025-05-28 09:20:00,189,1490.1763916015625,2025-05-27,1517.4285714285713,DEL-PNQ,Metro to Metro,May,Wednesday,C,Within 3 hour,On Time,188.0,1503.0,0.008532008249126746
2025-05-27,2025-05-27 06:03:29,1,2025-05-28,SG18,COK,DXB,Boeing,186,2025-05-28 22:50:00,171,2837.492431640625,2025-05-27,3563.05,COK-DXB,Non-Metro to International,May,Wednesday,G,Within 3 hour,On Time,119.0,2383.0,0.19072279968133654
2025-05-27,2025-05-27 06:03:29,1,2025-05-28,SG196,BOM,GOP,Boeing,186,2025-05-28 15:35:00,158,1265.5213623046875,2025-05-27,1674.75,BOM-GOP,Metro to Non-Metro,May,Wednesday,D,Within 3 hour,On Time,157.0,1289.0,0.018214614193415437
2025-05-27,2025-05-27 06:03:29,1,2025-05-28,SG197,GOP,BOM,Boeing,186,2025-05-28 18:40:00,169,1368.063232421875,2025-05-27,1510.275,GOP-BOM,Non-Metro to Metro,May,Wednesday,E,Within 3 hour,On Time,184.0,1494.0,0.0842950251526941
2025-05-27,2025-05-27 06:03:29,1,2025-05-28,SG199,IXB,DEL,Boeing,149,2025-05-28 17:05:00,132,1264.941162109375,2025-05-27,1131.48,IXB-DEL,Non-Metro to Metro,May,Wednesday,E,Within 3 hour,On Time,135.0,1382.0,0.08470248761984443
2025-05-27,2025-05-27 06:03:29,1,2025-05-28,SG24,DXB,IXM,Boeing,189,2025-05-28 05:00:00,187,4015.851318359375,2025-05-27,3892.488888888889,DXB-IXM,International to Non-Metro,May,Wednesday,A,More than 3 hour,Delayed,175.0,3867.0,0.038492712272918284
2025-05-27,2025-05-27 06:03:29,1,2025-05-28,SG41,DEL,KTM,Boeing,186,2025-05-28 08:10:00,70,636.0056762695312,2025-05-27,751.875,DEL-KTM,Metro to International,May,Wednesday,C,Within 3 hour,On Time,91.0,780.0,0.1846081073467548
2025-05-27,2025-05-27 06:03:29,1,2025-05-28,SG42,KTM,DEL,Boeing,186,2025-05-28 10:55:00,167,2463.57373046875,2025-05-27,1711.875,KTM-DEL,International to Metro,May,Wednesday,C,Within 3 hour,Preponed,181.0,2705.0,0.08925185564926062
2025-05-27,2025-05-27 06:03:29,1,2025-05-28,SG473,DEL,PAT,Boeing,149,2025-05-28 19:40:00,139,1474.088134765625,2025-05-27,951.0769230769231,DEL-PAT,Metro to Non-Metro,May,Wednesday,F,Within 1.5 hour,On Time,146.0,1407.0,0.04768168782205046
2025-05-27,2025-05-27 06:03:29,1,2025-05-28,SG475,DEL,DBR,Boeing,189,2025-05-28 10:30:00,176,1680.1915283203125,2025-05-27,1508.1707317073171,DEL-DBR,Metro to Non-Metro,May,Wednesday,C,Within 3 hour,On Time,191.0,1937.0,0.13258052229204312
2025-05-27,2025-05-27 06:03:29,1,2025-05-28,SG477,DBR,DEL,Boeing,189,2025-05-28 12:50:00,172,1283.72314453125,2025-05-27,1466.4102564102564,DBR-DEL,Non-Metro to Metro,May,Wednesday,D,Within 3 hour,On Time,184.0,1696.0,0.2430877685546875
2025-05-27,2025-05-27 06:03:29,1,2025-05-28,SG477,DEL,PNQ,Boeing,189,2025-05-28 15:25:00,179,1485.296875,2025-05-27,1584.1555555555556,DEL-PNQ,Metro to Metro,May,Wednesday,D,Within 3 hour,On Time,189.0,1673.0,0.11219553197848177
2025-05-27,2025-05-27 06:03:29,1,2025-05-28,SG478,PAT,DEL,Boeing,149,2025-05-28 21:50:00,110,1127.044677734375,2025-05-27,710.6153846153846,PAT-DEL,Non-Metro to Metro,May,Wednesday,G,Within 3 hour,On Time,144.0,826.0,0.36446086892781476
2025-05-27,2025-05-27 06:03:29,1,2025-05-28,SG502,BOM,IXB,Boeing,212,2025-05-28 16:15:00,171,2094.0166015625,2025-05-27,1495.7333333333333,BOM-IXB,Metro to Non-Metro,May,Wednesday,E,Within 3 hour,On Time,206.0,1652.0,0.26756452879085957
2025-05-27,2025-05-27 06:03:29,1,2025-05-28,SG503,IXB,BOM,Boeing,212,2025-05-28 19:30:00,170,2014.5457763671875,2025-05-27,1393.125,IXB-BOM,Non-Metro to Metro,May,Wednesday,F,More than 3 hour,On Time,189.0,1995.0,0.00979738163768797
2025-05-27,2025-05-27 06:03:29,1,2025-05-28,SG507,BOM,VNS,Boeing,189,2025-05-28 20:20:00,165,1399.79345703125,2025-05-27,1457.4583333333333,BOM-VNS,Metro to Non-Metro,May,Wednesday,F,Within 3 hour,On Time,203.0,1450.0,0.034625202047413796
2025-05-27,2025-05-27 06:03:29,1,2025-05-28,SG508,VNS,BOM,Boeing,189,2025-05-28 23:15:00,178,1352.290771484375,2025-05-27,1383.375,VNS-BOM,Non-Metro to Metro,May,Wednesday,G,Within 3 hour,On Time,181.0,1484.0,0.08875284940405997
2025-05-27,2025-05-27 06:03:29,1,2025-05-28,SG518,DEL,HYD,Boeing,149,2025-05-28 22:50:00,135,1940.8826904296875,2025-05-27,1341.6,DEL-HYD,Metro to Metro,May,Wednesday,G,Within 3 hour,On Time,148.0,1197.0,0.6214558817290622
2025-05-27,2025-05-27 06:03:29,1,2025-05-28,SG51,PNQ,DXB,Boeing,189,2025-05-28 20:50:00,112,2046.7091064453125,2025-05-27,3030.088888888889,PNQ-DXB,Metro to International,May,Wednesday,F,Within 3 hour,On Time,108.0,2033.0,0.006743288954900393
2025-05-27,2025-05-27 06:03:29,1,2025-05-28,SG52,DXB,PNQ,Boeing,189,2025-05-28 00:05:00,161,2352.127197265625,2025-05-27,2117.1111111111113,DXB-PNQ,International to Metro,May,Wednesday,A,More than 3 hour,Delayed,168.0,2969.0,0.2077712370274082
2025-05-27,2025-05-27 06:03:29,1,2025-05-28,SG53,CCJ,DXB,Boeing,186,2025-05-28 23:25:00,174,3245.493408203125,2025-05-27,3731.431818181818,CCJ-DXB,Non-Metro to International,May,Wednesday,G,Within 3 hour,On Time,146.0,3249.0,0.0010792834093182517
2025-05-27,2025-05-27 06:03:29,1,2025-05-28,SG54,DXB,CCJ,Boeing,186,2025-05-28 12:20:00,175,4440.11376953125,2025-05-27,4655.311111111111,DXB-CCJ,International to Non-Metro,May,Wednesday,D,More than 3 hour,Delayed,174.0,4149.0,0.07016480345414558
2025-05-27,2025-05-27 06:03:29,1,2025-05-28,SG55,ATQ,DXB,Boeing,186,2025-05-28 09:10:00,157,2564.764404296875,2025-05-27,2774.6111111111113,ATQ-DXB,Non-Metro to International,May,Wednesday,C,Within 3 hour,On Time,160.0,2589.0,0.009360987139098107
2025-05-27,2025-05-27 06:03:29,1,2025-05-28,SG56,DXB,ATQ,Boeing,186,2025-05-28 02:35:00,134,2359.4736328125,2025-05-27,2220.2571428571428,DXB-ATQ,International to Non-Metro,May,Wednesday,A,More than 3 hour,Delayed,143.0,2525.0,0.06555499690594059
2025-05-27,2025-05-27 06:03:29,1,2025-05-28,SG57,JAI,DXB,Boeing,186,2025-05-28 08:55:00,153,2625.561279296875,2025-05-27,2732.875,JAI-DXB,Non-Metro to International,May,Wednesday,C,Within 3 hour,On Time,94.0,1566.0,0.676603626626357
2025-05-27,2025-05-27 06:03:29,1,2025-05-28,SG58,DXB,JAI,Boeing,186,2025-05-28 03:05:00,118,2369.74169921875,2025-05-27,2815.125,DXB-JAI,International to Non-Metro,May,Wednesday,A,More than 3 hour,Delayed,138.0,2879.0,0.17688721805531435
2025-05-27,2025-05-27 06:03:29,1,2025-05-28,SG59,BOM,DXB,Boeing,189,2025-05-28 02:00:00,136,1748.797607421875,2025-05-27,2520.9555555555557,BOM-DXB,Metro to International,May,Wednesday,A,Within 3 hour,On Time,117.0,1610.0,0.08620969405085403
2025-05-27,2025-05-27 06:03:29,1,2025-05-28,SG5,DEL,DXB,Boeing,189,2025-05-28 18:45:00,176,2084.3369140625,2025-05-27,2365.3777777777777,DEL-DXB,Metro to International,May,Wednesday,E,Within 3 hour,On Time,166.0,2032.0,0.025756355345718504
2025-05-27,2025-05-27 06:03:29,1,2025-05-28,SG611,AMD,DED,Boeing,189,2025-05-28 11:30:00,173,1510.38916015625,2025-05-27,1439.7142857142858,AMD-DED,Metro to Non-Metro,May,Wednesday,D,Within 3 hour,On Time,174.0,1731.0,0.1274470478588966
2025-05-27,2025-05-27 06:03:29,1,2025-05-28,SG616,DED,AMD,Boeing,189,2025-05-28 13:50:00,172,1590.9637451171875,2025-05-27,1182.0731707317073,DED-AMD,Non-Metro to Metro,May,Wednesday,D,Within 3 hour,On Time,171.0,1776.0,0.10418708045203406
2025-05-21,2025-05-21 06:03:36,1,2025-05-22,SG531,BLR,PAT,Boeing,189,2025-05-22 16:50:00,120,855.3955078125,2025-05-21,1310.6,BLR-PAT,Metro to Non-Metro,May,Thursday,E,Within 3 hour,On Time,159.0,1074.0,0.20354235771648044
2025-05-21,2025-05-21 06:03:36,1,2025-05-22,SG532,PAT,BLR,Boeing,189,2025-05-22 20:15:00,187,1621.03857421875,2025-05-21,1597.4666666666667,PAT-BLR,Non-Metro to Metro,May,Thursday,F,Within 3 hour,On Time,178.0,1644.0,0.013966804003193431
2025-05-21,2025-05-21 06:03:36,1,2025-05-22,SG534,BLR,DBR,Boeing,189,2025-05-22 09:55:00,118,1327.4197998046875,2025-05-21,966.4615384615385,BLR-DBR,Metro to Non-Metro,May,Thursday,C,Within 3 hour,On Time,109.0,914.0,0.45231925580381566
2025-05-21,2025-05-21 06:03:36,1,2025-05-22,SG535,DBR,BLR,Boeing,189,2025-05-22 13:30:00,169,2206.86572265625,2025-05-21,1389.0714285714287,DBR-BLR,Non-Metro to Metro,May,Thursday,D,Within 3 hour,On Time,172.0,1545.0,0.42839205349919096
2025-05-21,2025-05-21 06:03:36,1,2025-05-22,SG53,CCJ,DXB,Boeing,186,2025-05-22 23:25:00,170,3466.410400390625,2025-05-21,3771.177777777778,CCJ-DXB,Non-Metro to International,May,Thursday,G,Within 3 hour,On Time,160.0,2946.0,0.17664983041093857
2025-05-21,2025-05-21 06:03:36,1,2025-05-22,SG54,DXB,CCJ,Boeing,186,2025-05-22 12:20:00,168,4122.7099609375,2025-05-21,4699.133333333333,DXB-CCJ,International to Non-Metro,May,Thursday,D,More than 3 hour,Delayed,186.0,4135.0,0.0029721980804111245
2025-05-21,2025-05-21 06:03:36,1,2025-05-22,SG55,ATQ,DXB,Boeing,186,2025-05-22 09:10:00,174,2876.85693359375,2025-05-21,2887.277777777778,ATQ-DXB,Non-Metro to International,May,Thursday,C,Within 3 hour,On Time,99.0,1723.0,0.6696790096307312
2025-05-21,2025-05-21 06:03:36,1,2025-05-22,SG56,DXB,ATQ,Boeing,186,2025-05-22 02:35:00,94,1736.2586669921875,2025-05-21,2445.972222222222,DXB-ATQ,International to Non-Metro,May,Thursday,A,More than 3 hour,Delayed,49.0,887.0,0.9574505828547774
2025-05-21,2025-05-21 06:03:36,1,2025-05-22,SG57,JAI,DXB,Boeing,186,2025-05-22 08:55:00,160,2616.545166015625,2025-05-21,2849.8709677419356,JAI-DXB,Non-Metro to International,May,Thursday,C,Within 3 hour,On Time,112.0,1695.0,0.5436844637260324
2025-05-21,2025-05-21 06:03:36,1,2025-05-22,SG58,DXB,JAI,Boeing,186,2025-05-22 03:15:00,80,1787.045654296875,2025-05-21,3035.483870967742,DXB-JAI,International to Non-Metro,May,Thursday,A,More than 3 hour,Delayed,59.0,1076.0,0.6608230987889173
2025-05-21,2025-05-21 06:03:36,1,2025-05-22,SG59,BOM,DXB,Boeing,189,2025-05-22 02:00:00,157,2110.882568359375,2025-05-21,2670.222222222222,BOM-DXB,Metro to International,May,Thursday,A,Within 3 hour,On Time,116.0,1661.0,0.27085043248607765
2025-05-21,2025-05-21 06:03:36,1,2025-05-22,SG5,DEL,DXB,Boeing,189,2025-05-22 18:45:00,179,2187.125,2025-05-21,2518.8444444444444,DEL-DXB,Metro to International,May,Thursday,E,Within 3 hour,On Time,182.0,1831.0,0.1944975423265975
2025-05-21,2025-05-21 06:03:36,1,2025-05-22,SG60,DXB,BOM,Boeing,189,2025-05-22 16:00:00,127,2115.931884765625,2025-05-21,1563.1162790697674,DXB-BOM,International to Metro,May,Thursday,D,More than 3 hour,Delayed,150.0,2270.0,0.06787141640280837
2025-05-21,2025-05-21 06:03:36,1,2025-05-22,SG6,DXB,DEL,Boeing,189,2025-05-22 11:10:00,102,1773.1322021484375,2025-05-21,2075.2444444444445,DXB-DEL,International to Metro,May,Thursday,D,More than 3 hour,Delayed,96.0,1548.0,0.1454342391139777
2025-05-21,2025-05-21 06:03:36,1,2025-05-22,SG709,DEL,BOM,Boeing,149,2025-05-22 18:25:00,124,1001.3262939453125,2025-05-21,1043.6774193548388,DEL-BOM,Metro to Metro,May,Thursday,E,Within 3 hour,On Time,146.0,1113.0,0.10033576464931492
2025-05-21,2025-05-21 06:03:36,1,2025-05-22,SG710,BOM,DEL,Boeing,149,2025-05-22 22:35:00,131,840.9366455078125,2025-05-21,1025.1290322580646,BOM-DEL,Metro to Metro,May,Thursday,G,Within 3 hour,On Time,131.0,914.0,0.07993802460852024
2025-05-21,2025-05-21 06:03:36,1,2025-05-22,SG8157,DEL,BOM,Boeing,189,2025-05-22 06:10:00,144,771.2838745117188,2025-05-21,1034.5348837209303,DEL-BOM,Metro to Metro,May,Thursday,B,Within 3 hour,On Time,179.0,1152.0,0.33048274781968856
2025-05-21,2025-05-21 06:03:36,1,2025-05-22,SG831,BLR,DED,Boeing,144,2025-05-22 05:20:00,133,723.9730834960938,2025-05-21,930.0975609756098,BLR-DED,Metro to Non-Metro,May,Thursday,B,Within 3 hour,On Time,106.0,944.0,0.23307936070329052
2025-05-21,2025-05-21 06:03:36,1,2025-05-22,SG832,DED,BLR,Boeing,144,2025-05-22 09:00:00,124,860.0989990234375,2025-05-21,905.829268292683,DED-BLR,Non-Metro to Metro,May,Thursday,C,More than 3 hour,On Time,76.0,660.0,0.3031803015506629
2025-05-21,2025-05-21 06:03:36,1,2025-05-22,SG88,BKK,DEL,Boeing,189,2025-05-22 03:50:00,106,1282.6031494140625,2025-05-21,1779.6153846153845,BKK-DEL,International to Metro,May,Thursday,A,Within 3 hour,Preponed,106.0,1373.0,0.06583892977854151
2025-05-21,2025-05-21 06:03:36,1,2025-05-22,SG895,BLR,IXB,Boeing,144,2025-05-22 12:55:00,141,1035.2235107421875,2025-05-21,1176.6511627906978,BLR-IXB,Metro to Non-Metro,May,Thursday,D,Within 3 hour,On Time,136.0,877.0,0.18041449343464938
2025-05-21,2025-05-21 06:03:36,1,2025-05-22,SG896,IXB,BLR,Boeing,144,2025-05-22 16:15:00,140,1089.24853515625,2025-05-21,1188.8809523809523,IXB-BLR,Non-Metro to Metro,May,Thursday,E,More than 3 hour,On Time,135.0,829.0,0.31393068173250904
2025-05-21,2025-05-21 06:03:36,1,2025-05-22,SG914,PNQ,DEL,Boeing,212,2025-05-22 15:10:00,125,1772.8890380859375,2025-05-21,1440.5,PNQ-DEL,Metro to Metro,May,Thursday,D,Within 3 hour,On Time,211.0,1531.0,0.15799414636573317
2025-05-21,2025-05-21 06:03:36,1,2025-05-22,SG937,PNQ,DEL,Boeing,189,2025-05-22 05:55:00,157,1116.3214111328125,2025-05-21,1592.7111111111112,PNQ-DEL,Metro to Metro,May,Thursday,B,Within 3 hour,On Time,182.0,1318.0,0.15301865619665211
2025-05-21,2025-05-21 06:03:36,1,2025-05-22,SG944,BOM,PAT,Boeing,186,2025-05-22 06:55:00,151,2078.661865234375,2025-05-21,1256.0,BOM-PAT,Metro to Non-Metro,May,Thursday,B,Within 3 hour,On Time,181.0,1268.0,0.6393232375665417
2025-05-21,2025-05-21 06:03:36,1,2025-05-22,SG948,PAT,BOM,Boeing,186,2025-05-22 10:10:00,156,1956.4615478515625,2025-05-21,1066.909090909091,PAT-BOM,Non-Metro to Metro,May,Thursday,C,Within 3 hour,On Time,169.0,1392.0,0.4055039855255478
2025-05-21,2025-05-21 06:03:36,1,2025-05-22,SG950,IXB,DEL,Boeing,189,2025-05-22 17:45:00,82,1547.9754638671875,2025-05-21,1088.875,IXB-DEL,Non-Metro to Metro,May,Thursday,E,Within 3 hour,On Time,119.0,865.0,0.7895670102510838
2025-05-22,2025-05-22 06:03:21,1,2025-05-23,SG115,BOM,DBR,Boeing,189,2025-05-23 06:30:00,152,1332.3848876953125,2025-05-22,1689.375,BOM-DBR,Metro to Non-Metro,May,Friday,B,Within 3 hour,On Time,170.0,1518.0,0.12227609506237648
2025-05-22,2025-05-22 06:03:21,1,2025-05-23,SG116,DBR,BOM,Boeing,189,2025-05-23 09:30:00,153,1274.5047607421875,2025-05-22,1291.45,DBR-BOM,Non-Metro to Metro,May,Friday,C,Within 3 hour,On Time,133.0,1130.0,0.1278803192408739
2025-05-22,2025-05-22 06:03:21,1,2025-05-23,SG11,DEL,DXB,Boeing,189,2025-05-23 07:45:00,181,2249.666015625,2025-05-22,2441.311111111111,DEL-DXB,Metro to International,May,Friday,B,Within 3 hour,On Time,182.0,2067.0,0.08837252812046444
2025-05-22,2025-05-22 06:03:21,1,2025-05-23,SG123,DEL,IXL,Boeing,149,2025-05-23 10:25:00,149,1326.119873046875,2025-05-22,1482.7586206896551,DEL-IXL,Metro to Non-Metro,May,Friday,C,Within 1.5 hour,On Time,148.0,1521.0,0.1281263162084977
2025-05-22,2025-05-22 06:03:21,1,2025-05-23,SG124,IXL,DEL,Boeing,149,2025-05-23 12:20:00,149,1269.54736328125,2025-05-22,1008.3928571428571,IXL-DEL,Non-Metro to Metro,May,Friday,D,Within 1.5 hour,On Time,122.0,1175.0,0.08046584109042554
